nteammrpd_s	459.28	-977.28	21.60	0.0	limbo
389765485	460.42	-975.20	39.63	0.0	2ndunithall
1643325771	457.41	-977.21	38.31	90.0	2ndunithall
1643325771	457.65	-977.21	38.31	70.0	2ndunithall
282049592	458.61	-975.32	37.24	90.0	2ndunithall
944095442	457.32	-976.60	39.10	90.0	2ndunithall
4158946205	459.47	-975.37	38.24	0.0	2ndunithall
3265299470	463.07	-980.06	38.63	-90.0	2ndunithall
3382812440	457.09	-979.43	38.20	90.0	2ndunithall
2017762556	457.20	-982.62	37.25	90.0	2ndunithall
3016688854	457.19	-982.56	38.26	90.0	2ndunithall
3302257222	460.32	-976.09	37.25	0.0	2ndunithall
4122795789	458.07	-980.01	41.10	90.0	2ndunithall
4122795789	462.04	-980.01	41.10	90.0	2ndunithall
591282751	457.23	-976.03	37.25	90.0	2ndunithall
4137142299	458.57	-979.25	40.24	90.0	2ndunithall
4137142299	460.81	-979.25	40.24	90.0	2ndunithall
fntammrpdoffcab3	469.44	-966.34	37.25	0.0	2ndunithall
fntammrpdoffcab3	472.35	-961.63	37.25	90.0	2ndunithall
fntammrpdoffcab1	472.35	-959.27	37.23	90.0	2ndunithall
fntammrpdoffcab2	472.35	-958.03	37.25	90.0	2ndunithall
1636622991	469.61	-965.11	37.42	180.0	2ndunithall
1654151435	469.56	-964.50	37.25	90.0	2ndunithall
2786696397	469.52	-963.02	38.11	90.0	2ndunithall
3849558395	469.74	-963.76	38.11	90.0	2ndunithall
fnteamdesk1	469.36	-963.17	37.24	180.0	2ndunithall
176137803	469.65	-963.34	38.13	70.0	2ndunithall
3297809923	471.04	-962.55	37.85	-95.0	2ndunithall
1654151435	469.57	-962.99	37.25	90.0	2ndunithall
4225570835	469.77	-962.27	38.11	90.0	2ndunithall
197124182	469.51	-961.80	38.11	75.0	2ndunithall
fnteamdesk1	469.36	-961.70	37.24	180.0	2ndunithall
4166953012	469.49	-963.59	38.10	55.0	2ndunithall
3492461490	469.77	-961.93	38.13	90.0	2ndunithall
3693043050	469.68	-964.27	38.09	90.0	2ndunithall
3861464315	469.73	-961.44	37.25	90.0	2ndunithall
3750719837	472.73	-962.94	37.25	-90.0	2ndunithall
3750719837	472.73	-965.44	37.25	-90.0	2ndunithall
1257238301	472.73	-964.39	39.35	-90.0	2ndunithall
557686077	472.85	-964.05	39.30	-115.0	2ndunithall
1573132612	472.85	-963.13	39.50	-90.0	2ndunithall
1636622991	472.85	-962.82	39.50	-90.0	2ndunithall
1636622991	472.85	-962.38	39.50	-90.0	2ndunithall
1573132612	472.85	-961.75	39.50	-90.0	2ndunithall
3786866188	472.96	-963.27	40.22	-90.0	2ndunithall
3415095732	472.72	-965.16	39.31	-90.0	2ndunithall
1573132612	472.85	-965.78	39.50	-90.0	2ndunithall
2507230530	472.78	-966.37	39.36	-90.0	2ndunithall
fntammrpdrcyl2	472.51	-960.03	37.25	90.0	2ndunithall
fntammrpdrcyl1	472.51	-959.77	37.26	90.0	2ndunithall
336917068	468.89	-967.42	37.25	0.0	2ndunithall
3630108248	471.28	-966.54	37.25	5.0	2ndunithall
336917068	470.53	-958.38	37.25	0.0	2ndunithall
nteammrpdplate	465.91	-986.23	40.89	180.0	2ndunithall
nteammrpdplatetex16	463.45	-978.85	40.91	90.0	2ndunithall
nteammrpdplatetex17	466.96	-968.17	40.89	0.0	2ndunithall
nteammrpdplatetex12	465.91	-986.23	40.89	180.0	2ndunithall
74073934	458.90	-982.65	41.25	0.0	caffeteria
2893989550	458.51	-985.55	41.26	-175.0	caffeteria
4259501667	463.66	-975.41	41.23	-90.0	caffeteria
2574293022	463.75	-974.02	41.23	-90.0	caffeteria
1532772963	463.61	-971.83	41.23	0.0	caffeteria
2418879647	458.52	-973.32	42.13	90.0	caffeteria
2513000025	460.34	-971.84	41.23	0.0	caffeteria
1859812803	458.48	-978.81	42.22	85.0	caffeteria
2879908340	458.53	-979.44	42.15	90.0	caffeteria
4124467285	458.44	-978.11	42.39	85.0	caffeteria
3903618831	455.47	-968.81	42.06	0.0	caffeteria
380825205	458.38	-976.00	42.20	90.0	caffeteria
2937530768	461.64	-971.42	43.19	0.0	caffeteria
3811336277	458.45	-978.52	41.23	90.0	caffeteria
4259501667	463.66	-976.90	41.23	-90.0	caffeteria
1532772963	462.80	-971.83	41.23	0.0	caffeteria
2574293022	463.75	-974.02	42.14	-90.0	caffeteria
3811336277	458.45	-976.81	41.23	90.0	caffeteria
3811336277	458.45	-975.10	41.23	90.0	caffeteria
3811336277	458.45	-973.37	41.23	90.0	caffeteria
3811336277	458.45	-980.24	41.23	90.0	caffeteria
2767697558	461.77	-971.74	41.23	0.0	caffeteria
2968517597	461.54	-976.90	41.23	90.0	caffeteria
2968517597	460.73	-976.90	41.23	-90.0	caffeteria
2937530768	459.42	-971.42	43.19	0.0	caffeteria
1710689847	460.02	-971.42	42.76	0.0	caffeteria
1710689847	460.80	-971.42	42.76	0.0	caffeteria
2009246193	460.73	-978.38	41.23	-90.0	caffeteria
1909973641	461.54	-977.90	42.16	-90.0	caffeteria
3627430577	458.39	-979.80	42.22	85.0	caffeteria
123739945	460.61	-975.91	42.16	-100.0	caffeteria
3805247778	461.05	-977.13	43.49	0.0	caffeteria
2620334990	460.18	-971.64	42.24	0.0	caffeteria
928300777	460.73	-977.68	41.44	-90.0	caffeteria
928300777	460.73	-977.89	41.44	-90.0	caffeteria
928300777	460.73	-977.89	41.50	-90.0	caffeteria
928300777	460.51	-977.81	41.44	-90.0	caffeteria
2064772359	463.68	-980.22	41.45	-90.0	caffeteria
2591301660	460.71	-977.62	42.21	-90.0	caffeteria
2703716752	461.34	-976.65	42.23	-90.0	caffeteria
1653123003	458.46	-974.56	42.14	90.0	caffeteria
4145391603	460.51	-977.81	41.72	-90.0	caffeteria
4145391603	460.74	-977.59	41.72	-90.0	caffeteria
4145391603	461.30	-976.27	41.72	-90.0	caffeteria
2226855166	460.51	-977.36	41.80	-90.0	caffeteria
1120955680	460.51	-977.36	42.14	-90.0	caffeteria
1655278098	460.60	-976.91	42.19	-90.0	caffeteria
3999239715	461.35	-977.05	42.18	-90.0	caffeteria
477649989	460.67	-976.25	42.12	-90.0	caffeteria
818840219	461.58	-977.47	42.35	-90.0	caffeteria
2804954961	460.83	-977.89	42.16	-90.0	caffeteria
2565741261	460.82	-977.99	42.16	-90.0	caffeteria
1943033760	460.94	-977.05	42.16	-90.0	caffeteria
3577455981	460.51	-976.96	41.87	-90.0	caffeteria
2240524752	460.60	-976.65	42.18	-90.0	caffeteria
3927922044	460.78	-972.05	42.24	0.0	caffeteria
329675898	460.60	-976.23	41.87	-90.0	caffeteria
1763868376	458.52	-972.76	42.13	90.0	caffeteria
1205594576	460.60	-976.91	42.13	-90.0	caffeteria
1205594576	460.60	-976.65	42.13	-90.0	caffeteria
3393063455	458.41	-977.43	42.14	85.0	caffeteria
2019753297	443.85	-969.73	41.26	0.0	caffeteria
prop_table_04	448.45	-968.92	41.65	90.0	caffeteria
986810493	444.49	-972.04	41.22	0.0	caffeteria
2019753297	445.14	-969.73	41.26	0.0	caffeteria
2019753297	445.17	-974.33	41.26	-180.0	caffeteria
2019753297	443.92	-974.33	41.26	-180.0	caffeteria
2019753297	445.17	-985.26	41.26	-180.0	caffeteria
2019753297	443.92	-985.26	41.26	-180.0	caffeteria
986810493	444.49	-983.07	41.22	0.0	caffeteria
2019753297	445.14	-980.72	41.26	0.0	caffeteria
2019753297	443.85	-980.72	41.26	0.0	caffeteria
2019753297	445.17	-979.87	41.26	-180.0	caffeteria
2019753297	443.92	-979.87	41.26	-180.0	caffeteria
986810493	444.49	-977.38	41.22	0.0	caffeteria
2019753297	445.14	-975.04	41.26	0.0	caffeteria
2019753297	443.85	-975.04	41.26	0.0	caffeteria
2019753297	450.85	-983.87	41.26	-90.0	caffeteria
2019753297	450.85	-985.12	41.26	-90.0	caffeteria
986810493	448.55	-984.55	41.22	90.0	caffeteria
2019753297	446.32	-983.90	41.26	90.0	caffeteria
2019753297	446.32	-985.18	41.26	90.0	caffeteria
2019753297	456.05	-984.02	41.26	-90.0	caffeteria
2019753297	456.05	-985.27	41.26	-90.0	caffeteria
986810493	453.81	-984.70	41.22	90.0	caffeteria
2019753297	451.39	-984.05	41.26	90.0	caffeteria
2019753297	451.39	-985.34	41.26	90.0	caffeteria
6963200	449.75	-969.32	41.24	-90.0	caffeteria
6963200	449.75	-968.45	41.24	-90.0	caffeteria
6963200	447.01	-968.45	41.24	90.0	caffeteria
6963200	447.01	-969.30	41.24	90.0	caffeteria
6963200	450.54	-969.25	41.24	90.0	caffeteria
6963200	453.45	-968.40	41.24	-90.0	caffeteria
6963200	453.45	-969.27	41.24	-90.0	caffeteria
prop_table_04	451.98	-968.87	41.65	90.0	caffeteria
6963200	450.54	-968.40	41.24	90.0	caffeteria
6963200	454.04	-969.25	41.24	90.0	caffeteria
6963200	457.19	-968.40	41.24	-90.0	caffeteria
6963200	457.19	-969.27	41.24	-90.0	caffeteria
prop_table_04	455.48	-968.87	41.65	90.0	caffeteria
683474771	455.73	-968.45	42.05	90.0	caffeteria
6963200	454.04	-968.40	41.24	90.0	caffeteria
167066071	449.81	-974.14	41.26	0.0	caffeteria
167066071	452.30	-976.80	41.26	-90.0	caffeteria
167066071	449.79	-979.88	41.26	180.0	caffeteria
fnteammrpdwalldecor3	446.54	-973.26	45.06	90.0	caffeteria
3246869325	449.90	-976.99	41.22	0.0	caffeteria
683474771	455.73	-969.29	42.05	90.0	caffeteria
683474771	455.26	-968.45	42.05	-90.0	caffeteria
683474771	455.26	-969.28	42.05	-90.0	caffeteria
2240524752	452.05	-968.41	42.09	-90.0	caffeteria
1205594576	452.05	-968.41	42.05	-90.0	caffeteria
1655278098	448.39	-968.41	42.10	-90.0	caffeteria
1205594576	448.39	-968.41	42.05	-90.0	caffeteria
986810493	449.72	-976.84	41.26	0.0	caffeteria
fnteammrpdwalldecor3	450.40	-973.26	45.06	90.0	caffeteria
wnteammrpdlogohold	448.74	-971.63	44.89	180.0	caffeteria
wnteammrpdlogohold	448.74	-984.84	44.89	180.0	caffeteria
wnteammrpdlogohold	459.67	-974.80	44.83	-180.0	caffeteria
wnteammrpdlogohold	459.67	-974.80	44.56	-180.0	caffeteria
wnteammrpdlogohold	459.67	-974.80	44.31	-180.0	caffeteria
wnteammrpdlogohold	459.67	-974.80	44.05	-180.0	caffeteria
349041455	452.30	-978.41	41.26	90.0	caffeteria
349041455	448.08	-979.83	41.26	0.0	caffeteria
349041455	448.08	-974.32	41.26	0.0	caffeteria
fnteammprdcab2	453.47	-977.90	41.26	90.0	caffeteria
3630108248	452.43	-975.05	41.25	-90.0	caffeteria
3630108248	451.22	-985.39	41.25	-90.0	caffeteria
3630108248	444.34	-985.39	41.25	-90.0	caffeteria
3630108248	443.72	-968.33	41.25	-90.0	caffeteria
3630108248	458.55	-968.33	41.25	-90.0	caffeteria
3630108248	456.79	-985.39	41.25	-90.0	caffeteria
4137142299	455.24	-982.45	44.24	90.0	caffeteria
4137142299	455.24	-971.15	44.24	90.0	caffeteria
4137142299	445.14	-971.15	44.24	90.0	caffeteria
4137142299	445.14	-982.45	44.24	90.0	caffeteria
4137142299	448.81	-971.15	44.24	90.0	caffeteria
4137142299	448.81	-982.45	44.24	90.0	caffeteria
4137142299	451.90	-971.15	44.24	90.0	caffeteria
4137142299	451.90	-982.45	44.24	90.0	caffeteria
4137142299	450.36	-975.53	44.24	0.0	caffeteria
4137142299	450.36	-978.62	44.24	0.0	caffeteria
nteammrpdtv	452.05	-967.90	43.45	0.0	caffeteria
nteammrpdtv	443.07	-984.56	43.45	90.0	caffeteria
nteammrpdtv	469.19	-978.19	43.45	-90.0	caffeteria
nteam_mrpd_biglogo	464.28	-976.65	43.45	90.0	caffeteria
3630108248	464.53	-981.65	41.25	-90.0	caffeteria
3630108248	464.53	-971.92	41.25	-90.0	caffeteria
3630108248	468.89	-975.06	41.25	-90.0	caffeteria
3630108248	468.89	-980.63	41.25	-90.0	caffeteria
nteammrpdflag	464.53	-978.25	42.38	90.0	caffeteria
nteammrpdflag	464.53	-975.36	42.38	90.0	caffeteria
1540646549	449.72	-976.84	41.63	0.0	caffeteria
4209578472	445.66	-985.54	41.24	-95.0	caffeteria
4209578472	446.26	-968.34	41.24	85.0	caffeteria
3630108248	443.54	-980.16	41.25	-90.0	caffeteria
3630108248	443.82	-974.49	41.25	-90.0	caffeteria
4137142299	463.02	-976.55	44.05	90.0	caffeteria
4137142299	458.73	-976.55	44.05	90.0	caffeteria
4137142299	460.97	-976.55	44.20	90.0	caffeteria
nteammrpdplate	465.91	-986.07	44.92	180.0	caffeteria
nteammrpdplatetex12	465.91	-986.07	44.92	180.0	caffeteria
4137142299	467.56	-972.85	44.21	90.0	caffeteria
4137142299	465.94	-972.85	44.21	90.0	caffeteria
4137142299	465.94	-980.85	44.21	90.0	caffeteria
4137142299	467.56	-980.85	44.21	90.0	caffeteria
4137142299	461.07	-969.69	44.23	0.0	caffeteria
4137142299	461.07	-983.88	44.21	0.0	caffeteria
1456723945	455.44	-929.60	37.92	120.0	2ndunitoffice
3750719837	439.07	-990.76	21.85	90.0	area
557686077	439.02	-991.66	23.90	65.0	area
1257238301	439.04	-989.77	24.04	90.0	area
3415095732	439.08	-991.01	23.91	90.0	area
3786866188	438.84	-990.76	24.36	90.0	area
1573132612	438.95	-990.39	24.09	90.0	area
2507230530	439.03	-989.80	23.96	90.0	area
fntammrpdrcyl2	439.27	-989.28	21.85	-90.0	area
fntammrpdrcyl1	439.27	-988.43	21.85	-90.0	area
fntammrpdoffcab2	439.36	-988.23	21.88	-90.0	area
fntammrpdoffcab1	439.36	-989.45	21.85	-90.0	area
1797500920	445.78	-987.39	22.76	0.0	area
2922781447	444.31	-987.05	21.87	0.0	area
865150065	443.77	-994.54	21.83	0.0	area
3297809923	444.21	-990.66	22.45	90.0	area
1636622991	445.87	-989.15	22.03	0.0	area
3693043050	445.83	-989.98	22.70	-90.0	area
4225570835	445.65	-990.45	22.72	-90.0	area
3492461490	445.66	-990.94	22.74	-90.0	area
197124182	445.96	-990.62	22.72	-90.0	area
2786696397	445.91	-991.15	22.72	-90.0	area
3849558395	445.69	-991.34	22.71	-90.0	area
fnteamdesk1	446.07	-991.13	21.85	0.0	area
fnteamdesk1	446.07	-992.60	21.85	0.0	area
1654151435	445.86	-991.28	21.85	-90.0	area
3732065178	445.77	-991.77	22.71	-90.0	area
176137803	445.77	-992.58	22.73	-110.0	area
1654151435	445.86	-992.78	21.85	-90.0	area
3297809923	444.79	-993.26	22.45	85.0	area
3861464315	445.65	-994.48	21.86	-90.0	area
3693043050	445.64	-993.98	22.70	-90.0	area
fnteamdesk1	446.06	-994.07	21.85	0.0	area
4225570835	445.65	-993.22	22.72	-90.0	area
3492461490	445.65	-993.65	22.74	-90.0	area
197124182	445.96	-993.28	22.72	-90.0	area
nteammrpdtv	444.45	-994.73	23.82	180.0	area
1654151435	440.25	-994.53	21.85	180.0	area
3297809923	439.77	-993.46	22.45	-5.0	area
fnteamdesk1	438.96	-994.74	21.85	-90.0	area
4225570835	440.32	-994.33	22.72	-180.0	area
197124182	440.51	-994.64	22.72	-155.0	area
3492461490	439.97	-994.33	22.74	-180.0	area
3693043050	439.05	-994.31	22.70	-180.0	area
fnteamdesk1	440.43	-994.74	21.85	-90.0	area
fnteamdesk1	441.43	-987.04	21.85	90.0	area
197124182	440.54	-987.14	22.72	25.0	area
4225570835	440.75	-987.45	22.72	0.0	area
1654151435	441.58	-987.24	21.85	0.0	area
3297809923	440.96	-989.09	22.45	180.0	area
2786696397	441.33	-987.20	22.72	0.0	area
3492461490	441.24	-987.45	22.74	0.0	area
3849558395	441.64	-987.42	22.71	0.0	area
3732065178	442.07	-987.33	22.71	0.0	area
176137803	442.46	-987.37	22.73	-20.0	area
fnteamdesk1	442.90	-987.04	21.85	90.0	area
4225570835	443.65	-987.45	22.72	0.0	area
197124182	444.18	-987.18	22.72	-20.0	area
fnteamdesk1	444.37	-987.04	21.85	90.0	area
3693043050	442.80	-987.31	22.70	0.0	area
3492461490	444.08	-987.45	22.74	0.0	area
3297809923	443.53	-988.64	22.45	175.0	area
1654151435	443.08	-987.25	21.85	0.0	area
865150065	444.96	-987.45	21.83	0.0	area
fnteamdesk1	446.07	-989.69	21.85	0.0	area
fntammrpdrcyl2	453.39	-994.27	21.85	0.0	area
fntammrpdrcyl1	452.54	-994.27	21.85	0.0	area
nteammrpdflag	446.61	-987.54	22.98	90.0	area
prop_wall_light_05c	457.54	-989.20	25.87	180.0	area
prop_wall_light_05c	453.39	-989.20	25.87	180.0	area
prop_wall_light_05c	449.49	-989.20	25.87	180.0	area
prop_wall_light_05c	440.65	-989.20	25.08	180.0	area
prop_wall_light_05c	440.65	-992.41	25.08	180.0	area
prop_wall_light_05c	444.55	-992.41	25.08	180.0	area
prop_wall_light_05c	444.55	-989.20	25.08	180.0	area
prop_wall_light_05c	452.32	-996.23	25.78	180.0	area
prop_wall_light_05c	448.17	-996.23	25.78	180.0	area
prop_wall_light_05c	443.75	-996.13	25.78	180.0	area
prop_wall_light_05c	460.95	-996.18	25.78	180.0	area
prop_wall_light_05c	456.81	-996.16	25.78	180.0	area
prop_wall_light_05c	449.34	-1008.43	25.79	90.0	area
prop_wall_light_05c	449.34	-1004.49	25.79	90.0	area
prop_wall_light_05c	449.34	-999.63	25.79	90.0	area
prop_wall_light_05c	449.34	-1012.47	25.79	90.0	area
prop_wall_light_05c	451.22	-1012.47	25.79	90.0	area
prop_wall_light_05c	451.22	-1008.43	25.79	90.0	area
prop_wall_light_05c	451.22	-1004.49	25.79	90.0	area
prop_wall_light_05c	451.22	-999.63	25.79	90.0	area
prop_wall_light_05c	460.96	-1012.47	25.79	90.0	area
prop_wall_light_05c	460.96	-1008.43	25.79	90.0	area
prop_wall_light_05c	460.96	-1004.49	25.79	90.0	area
prop_wall_light_05c	460.96	-999.63	25.79	90.0	area
prop_wall_light_05c	463.22	-1012.47	25.79	90.0	area
prop_wall_light_05c	463.22	-1008.43	25.79	90.0	area
prop_wall_light_05c	463.22	-1004.49	25.79	90.0	area
prop_wall_light_05c	463.22	-999.63	25.79	90.0	area
nteam_mrpd_biglogo	450.24	-1015.49	23.87	180.0	area
nteam_mrpd_biglogo	462.00	-1015.49	23.87	180.0	area
nteammrpdflag	448.78	-1015.28	22.98	-140.0	area
nteammrpdflag	451.82	-1015.28	22.98	90.0	area
nteammrpdflag	463.55	-1015.28	22.98	90.0	area
nteammrpdflag	460.51	-1015.28	22.98	-150.0	area
nteammrpdlobbyseat	458.06	-994.55	21.85	90.0	area
nteammrpdlobbyseat	455.88	-994.55	21.85	90.0	area
2684801972	446.93	-997.54	22.87	180.0	area
3419909833	446.55	-997.54	22.87	180.0	area
prop_wall_light_05c	439.54	-996.13	25.78	180.0	area
prop_wall_light_05c	436.71	-996.13	25.78	180.0	area
prop_wall_light_05c	432.35	-992.82	25.95	90.0	area
prop_wall_light_05c	432.35	-989.99	25.95	90.0	area
prop_wall_light_05c	421.63	-992.75	25.95	90.0	area
prop_wall_light_05c	421.63	-989.47	25.95	90.0	area
nteam_mrpd_lamp1	423.90	-999.12	25.56	90.0	area
nteam_mrpd_lamp1	430.44	-999.12	25.56	90.0	area
nteam_mrpd_lamp1	426.88	-999.12	25.56	90.0	area
nteam_mrpd_lamp1	430.44	-1004.10	25.56	90.0	area
nteam_mrpd_lamp1	426.88	-1004.10	25.56	90.0	area
nteam_mrpd_lamp1	423.90	-1004.10	25.56	90.0	area
nteam_mrpd_lamp1	430.44	-1008.49	25.56	90.0	area
nteam_mrpd_lamp1	426.88	-1008.49	25.56	90.0	area
nteam_mrpd_lamp1	423.90	-1008.49	25.56	90.0	area
prop_wall_light_05c	417.71	-999.88	25.84	90.0	area
prop_wall_light_05c	417.71	-1003.90	25.84	90.0	area
prop_wall_light_05c	417.71	-1007.72	25.84	90.0	area
prop_wall_light_05c	417.71	-1011.78	25.84	90.0	area
prop_wall_light_05c	436.17	-1011.78	25.84	90.0	area
prop_wall_light_05c	436.17	-1007.72	25.84	90.0	area
prop_wall_light_05c	436.17	-1003.90	25.84	90.0	area
prop_wall_light_05c	436.17	-999.88	25.84	90.0	area
prop_wall_light_05c	431.91	-1015.78	25.79	0.0	area
prop_wall_light_05c	428.58	-1015.78	25.79	0.0	area
prop_wall_light_05c	421.65	-1015.78	25.79	0.0	area
prop_wall_light_05c	424.98	-1015.78	25.79	0.0	area
fnteamdesk1	445.45	-1010.26	21.84	-90.0	int3
4225570835	446.12	-1009.84	22.71	-180.0	int3
3693043050	446.60	-1010.02	22.69	-180.0	int3
197124182	445.96	-1010.15	22.71	-180.0	int3
2786696397	445.42	-1010.10	22.71	-180.0	int3
3492461490	445.63	-1009.85	22.73	-180.0	int3
3849558395	445.24	-1009.88	22.70	-180.0	int3
1654151435	445.30	-1010.05	21.84	-180.0	int3
3297809923	445.92	-1008.26	22.44	0.0	int3
fnteamdesk1	443.97	-1010.26	21.84	-90.0	int3
3732065178	444.80	-1009.72	22.70	-180.0	int3
1654151435	443.79	-1010.05	21.84	-180.0	int3
fnteamdesk1	442.50	-1010.25	21.84	-90.0	int3
4225570835	443.01	-1009.75	22.71	-180.0	int3
197124182	442.94	-1010.06	22.71	165.0	int3
3492461490	442.58	-1009.75	22.73	-180.0	int3
3297809923	443.36	-1008.47	22.44	-5.0	int3
3861464315	442.10	-1009.84	21.85	-180.0	int3
1797500920	447.35	-1009.85	22.75	-180.0	int3
fntammrpdoffcab2	441.91	-1006.53	21.88	180.0	int3
fntammrpdoffcab3	444.30	-1006.53	21.87	180.0	int3
fntammrpdoffcab3	445.53	-1006.53	21.87	180.0	int3
1079430269	443.84	-1009.98	22.80	-180.0	int3
4253927144	444.76	-1010.06	22.97	-180.0	int3
3789885335	444.60	-1010.06	22.75	-180.0	int3
2874647165	444.60	-1010.06	22.87	-180.0	int3
1183835071	447.21	-1009.93	22.74	136.2	int3
2330564864	446.62	-1009.70	22.83	-155.5	int3
1393879481	445.49	-1009.86	22.69	175.2	int3
fnteamdesk1	468.20	-1010.26	21.84	-90.0	int1
3693043050	469.35	-1010.02	22.69	-180.0	int1
2922097788	468.71	-1010.15	22.71	-180.0	int1
2786696397	468.18	-1010.10	22.71	-180.0	int1
3849558395	467.99	-1009.88	22.70	-180.0	int1
1654151435	468.05	-1010.05	21.84	-180.0	int1
3297809923	468.67	-1008.41	22.44	0.0	int1
fnteamdesk1	466.73	-1010.26	21.84	-90.0	int1
3732065178	467.56	-1009.72	22.70	-180.0	int1
1654151435	466.55	-1010.05	21.84	-180.0	int1
fnteamdesk1	465.26	-1010.25	21.84	-90.0	int1
4225570835	465.76	-1009.75	22.71	-180.0	int1
197124182	465.70	-1010.06	22.71	170.0	int1
3492461490	465.33	-1009.75	22.73	-180.0	int1
3297809923	466.11	-1008.47	22.44	-5.0	int1
3861464315	464.85	-1009.84	21.85	-180.0	int1
1797500920	470.10	-1009.85	22.75	-180.0	int1
fntammrpdoffcab2	466.87	-1006.53	21.88	180.0	int1
fntammrpdoffcab3	469.25	-1006.53	21.87	180.0	int1
fntammrpdoffcab3	470.49	-1006.53	21.87	180.0	int1
1079430269	466.60	-1009.98	22.80	-180.0	int1
4253927144	467.51	-1010.06	22.97	-180.0	int1
3789885335	467.35	-1010.06	22.75	-180.0	int1
2874647165	467.35	-1010.06	22.87	-180.0	int1
1183835071	469.96	-1009.93	22.74	136.2	int1
2330564864	469.38	-1009.70	22.83	-155.5	int1
1393879481	468.25	-1009.86	22.69	175.2	int1
fnteamdesk1	457.42	-1010.26	21.84	-90.0	int2
3693043050	458.57	-1010.02	22.69	-180.0	int2
2786696397	457.39	-1010.10	22.71	-180.0	int2
1654151435	458.81	-1010.04	21.84	-180.0	int2
3297809923	457.89	-1008.48	22.44	0.0	int2
fnteamdesk1	454.27	-1010.26	21.84	-90.0	int2
3732065178	455.10	-1009.72	22.70	-180.0	int2
1654151435	454.09	-1010.05	21.84	-180.0	int2
fnteamdesk1	452.80	-1010.25	21.84	-90.0	int2
2922097788	453.31	-1010.00	22.71	-180.0	int2
3297809923	453.66	-1008.50	22.44	-5.0	int2
3861464315	455.13	-1009.84	21.85	-180.0	int2
1797500920	459.32	-1009.85	22.75	-180.0	int2
1079430269	454.14	-1009.98	22.80	-180.0	int2
4253927144	455.06	-1010.06	22.97	-180.0	int2
3789885335	454.90	-1010.06	22.75	-180.0	int2
2874647165	454.90	-1010.06	22.87	-180.0	int2
1183835071	459.18	-1009.93	22.74	136.2	int2
2330564864	458.59	-1009.70	22.83	-155.5	int2
1393879481	457.46	-1009.86	22.69	175.2	int2
nteammrpdtv	456.45	-1005.92	23.79	0.0	int2
nteam_mrpd_lamp1	468.20	-1007.59	25.23	-180.0	int1
nteam_mrpd_lamp1	465.75	-1007.59	25.23	-180.0	int1
nteam_mrpd_lamp1	445.22	-1007.51	25.23	-180.0	int3
nteam_mrpd_lamp1	442.71	-1007.51	25.23	-180.0	int3
nteam_mrpd_lamp1	457.66	-1007.47	25.23	-180.0	int2
nteam_mrpd_lamp1	453.30	-1007.47	25.23	-180.0	int2
nteam_mrpd_lamp1	455.57	-1007.47	25.23	-180.0	int2
771604073	479.13	-971.06	25.84	-180.0	garage
771604073	479.13	-975.92	25.84	-180.0	garage
771604073	422.55	-971.11	26.50	-180.0	garage
771604073	422.59	-951.51	26.50	-180.0	garage
3154984166	452.67	-1004.42	21.84	90.0	area
3154984166	456.07	-1004.47	21.84	-90.0	area
3154984166	456.07	-1001.97	21.84	-90.0	area
3154984166	452.67	-1001.92	21.84	90.0	area
1174512311	453.22	-1001.92	22.05	90.0	area
2863010227	453.07	-1002.29	22.05	90.0	area
4293279169	453.06	-1001.92	22.05	90.0	area
4293279169	452.92	-1001.92	22.05	90.0	area
4293279169	452.98	-1001.92	22.13	90.0	area
4293279169	452.92	-1001.65	22.05	90.0	area
4293279169	453.11	-1001.65	22.05	90.0	area
3026922478	453.11	-1001.30	22.05	90.0	area
3026922478	452.91	-1001.30	22.05	90.0	area
3026922478	453.02	-1001.11	22.05	90.0	area
3920123271	452.84	-1002.69	21.99	90.0	area
3920123271	453.13	-1002.69	21.99	90.0	area
3920123271	452.94	-1002.92	21.99	90.0	area
2046325121	452.94	-1002.76	22.44	90.0	area
2329969874	452.83	-1002.39	22.44	90.0	area
2329969874	452.98	-1002.39	22.44	90.0	area
2329969874	453.16	-1002.39	22.44	90.0	area
2329969874	453.05	-1002.39	22.49	90.0	area
2329969874	452.90	-1002.39	22.49	90.0	area
138777325	452.98	-1001.84	22.58	90.0	area
3920123271	453.13	-1001.11	22.44	90.0	area
3920123271	452.94	-1001.34	22.44	90.0	area
3920123271	452.84	-1001.11	22.44	90.0	area
2085590335	452.94	-1005.29	22.13	90.0	area
2283022646	452.83	-1004.88	21.99	90.0	area
2283022646	453.11	-1004.88	21.99	90.0	area
3045983656	452.83	-1004.62	21.99	90.0	area
3045983656	453.12	-1004.62	21.99	90.0	area
2242603980	452.84	-1001.34	22.92	90.0	area
2242603980	453.10	-1001.34	22.92	90.0	area
4248462993	452.84	-1001.12	22.93	90.0	area
4248462993	453.03	-1001.12	22.93	90.0	area
3386539706	452.84	-1000.99	22.94	90.0	area
3386539706	452.84	-1000.90	22.94	90.0	area
3942040074	453.03	-1000.99	22.94	90.0	area
3942040074	453.03	-1000.89	22.94	90.0	area
3725109294	453.20	-1000.89	22.94	90.0	area
